id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6461789,"Cozy private room in Brooklyn, NYC.",33746505,Viktoriya,Brooklyn,Gravesend,40.6075,-73.96763,Private room,55,1,135,2019-02-02,2.79,1,22
6462454,"Spacious, Bright, Brooklyn Beauty",3210626,Matthew,Brooklyn,Park Slope,40.6761,-73.97509,Entire home/apt,200,1,0,,,1,0
6462513,"Sunny Private Room, & bath",33750239,Chao,Brooklyn,Bedford-Stuyvesant,40.68521,-73.93707,Private room,90,2,115,2019-05-25,2.29,2,0
6464881,Cozy Studio in Prospect Heights,18412434,Felami,Brooklyn,Prospect Heights,40.67485,-73.9632,Entire home/apt,85,7,52,2019-05-06,1.05,1,24
6466301,Entire rowhouse+garden+deck in Park Slope/Gowanus,21176015,Jennifer,Brooklyn,Park Slope,40.67844,-73.98136,Entire home/apt,350,4,1,2019-04-24,0.39,1,14
6466590,Room in spacious apt near the park,7455366,Sidra,Brooklyn,Flatbush,40.64876,-73.96279,Private room,38,30,2,2016-08-26,0.05,1,0
6467264,Spacious room w/private roof deck,33782884,Kate,Brooklyn,Carroll Gardens,40.67674,-73.99805,Private room,158,2,4,2015-07-02,0.08,2,0
6467744,Cozy Williamsburg Brooklyn Space,645887,Dave & Theresa,Brooklyn,Williamsburg,40.71323,-73.94699,Entire home/apt,110,3,137,2019-07-03,3.51,2,154
6474699,1 bedroom apt in pvt 2 fam house,33825321,Debra,Brooklyn,Crown Heights,40.67255,-73.93328,Entire home/apt,150,1,24,2019-06-22,0.51,1,299
6479956,Spacious private room,13356805,Sophie,Brooklyn,Park Slope,40.66753,-73.97747,Private room,300,1,0,,,1,0
6480490,Wburg 1 bedroom - Spacious & Sunny,1871609,Franky,Brooklyn,Williamsburg,40.72008,-73.94464,Entire home/apt,105,5,33,2019-04-28,0.66,1,8
6481924,"Brooklyn, Sundrenched & Peaceful",1862576,Gan,Brooklyn,Sunset Park,40.65168,-74.00178,Entire home/apt,105,7,3,2016-01-06,0.06,1,0
6487933,BK Heights Apartment for cat lovers,14063,Meredith & Dave,Brooklyn,Brooklyn Heights,40.7007,-73.99257,Entire home/apt,150,5,15,2017-08-04,0.31,1,0
6489828,Industrial Flex 2br duplex Loft in Brooklyn,7503643,Vida,Brooklyn,Greenpoint,40.72583,-73.94177,Entire home/apt,159,30,3,2016-08-07,0.07,52,340
6491278,Cozy home in Williamsburg!,818508,Souheil,Brooklyn,Williamsburg,40.71515,-73.94798,Entire home/apt,100,7,15,2018-12-16,0.30,1,0
6492185,A beautiful and friendly beach area,33929905,Oleg,Brooklyn,Manhattan Beach,40.57872,-73.95251,Entire home/apt,145,4,59,2019-06-17,1.24,1,157
6492449,Spacious Duplex for Spring Retreat,6804278,Randy,Brooklyn,Bedford-Stuyvesant,40.68084,-73.93075,Entire home/apt,160,4,9,2015-10-26,0.18,1,365
6492778,"2 Bedroom fully furnished apt,Clinton Hill BK",21575456,Myrdith,Brooklyn,Clinton Hill,40.68502,-73.96073,Entire home/apt,175,1,150,2019-07-05,2.98,1,300
6500246,BROWNSTONE BUILDING IN CLINTON HILLS,33977124,Donovan,Brooklyn,Bedford-Stuyvesant,40.68579,-73.95535,Private room,65,2,49,2019-06-14,1.42,2,310
6501082,3BR Williamsburg Duplex w/Backyard,33977623,Britt,Brooklyn,Williamsburg,40.71238,-73.96451,Entire home/apt,395,5,16,2019-07-03,0.32,1,67
6504972,Gem of Bushwick,5785497,Jaamil,Brooklyn,Bushwick,40.70154,-73.92154,Private room,40,10,22,2019-05-16,0.47,1,4
6505927,Casa de la Luna -Bedford Stuyvesant,12798614,Jessica,Brooklyn,Bedford-Stuyvesant,40.68997,-73.94205,Entire home/apt,133,2,49,2019-06-24,1.00,3,319
6509338,Vintage 1B Artist Loft in Brooklyn,25441469,Kyle,Brooklyn,Prospect-Lefferts Gardens,40.6587,-73.95911,Entire home/apt,85,2,2,2018-03-04,0.09,1,0
6511675,Sunny room 30 min from Manhattan,10077626,Nelesi,Brooklyn,Flatbush,40.65208,-73.95341,Private room,50,10,0,,,1,0
6512429,Charming Park Slope 1BR w/ Patio,34049419,Becky And John,Brooklyn,South Slope,40.6675,-73.98898,Entire home/apt,140,3,14,2016-08-18,0.28,1,0
6515686,Lovely room In Williamsburg,4224588,Olivia,Brooklyn,Williamsburg,40.71155,-73.94883,Private room,106,14,0,,,1,0
6522849,Home Sweet Home :),26439972,Leonit,Brooklyn,Sheepshead Bay,40.60078,-73.96527,Private room,59,1,5,2019-01-03,0.13,1,319
6523409,Large BR w/Private Ent & Living Rm!,2124716,Jules,Brooklyn,Park Slope,40.66923,-73.98134,Private room,99,1,100,2017-09-18,2.11,1,1
6536719,Perfect Room in Brooklyn,34186180,Grant,Brooklyn,Bushwick,40.70252,-73.9279,Private room,80,7,2,2015-07-25,0.04,1,0
6536744,Spacious One-Bedroom near Prospect Park,8479809,A,Brooklyn,Prospect-Lefferts Gardens,40.66153,-73.96241,Entire home/apt,75,5,0,,,1,0
6538963,Art filled Brooklyn Hideaway with private bathroom,34197591,Daniela,Brooklyn,Bedford-Stuyvesant,40.6832,-73.95455,Private room,80,3,131,2019-07-06,2.64,1,140
6539114,Private Room in Williamsburg Apt,111837,Emeka,Brooklyn,Williamsburg,40.71145,-73.95302,Private room,78,2,1,2015-06-16,0.02,1,0
6539778,Large 1BR in heart of Williamsburg!,34201688,Samantha,Brooklyn,Williamsburg,40.71834,-73.95867,Entire home/apt,149,30,35,2019-05-17,0.83,1,0
6540907,Sunny Bedroom near major stations,31298029,Cynthia,Brooklyn,Fort Greene,40.68626,-73.97138,Private room,80,2,124,2019-06-15,2.50,1,251
6541214,Huge one bedroom apartment,7155183,Stephanie,Brooklyn,Crown Heights,40.67191,-73.95265,Entire home/apt,115,5,1,2015-08-23,0.02,1,0
6542603,PRIVATE one Bedroom in Williamsburg,3057531,Jeffrey,Brooklyn,Williamsburg,40.71839,-73.94329,Entire home/apt,175,3,10,2019-01-05,0.20,1,0
6544347,Spend Summer in Park Slope,2232455,Zach,Brooklyn,Park Slope,40.67289,-73.97129,Entire home/apt,150,7,4,2018-08-06,0.08,1,94
6545310,"House of Music and Art, Small Happy ROom",3992566,Clay,Brooklyn,Bushwick,40.69918,-73.92886,Private room,64,2,32,2019-06-16,0.64,3,14
6554833,Fun & Trendy Kid Friendly Family Home,33125778,Kt,Brooklyn,Bedford-Stuyvesant,40.68683,-73.95466,Entire home/apt,215,3,5,2017-07-23,0.10,1,0
6555586,A 2BR Oasis in Red Hook,34285520,Penny,Brooklyn,Red Hook,40.67811,-74.00606,Entire home/apt,145,7,2,2015-09-01,0.04,1,0
6556848,Bright and Airy Brooklyn Abode,9119676,Angeline,Brooklyn,Prospect Heights,40.6815,-73.97309,Entire home/apt,175,2,10,2015-12-28,0.20,1,0
6558729,"Artist Loft In Bushwick, Brooklyn",12764940,Robert,Brooklyn,Williamsburg,40.70608,-73.93223,Private room,95,1,0,,,1,0
6559453,Private Rm–Industrial Loft–Bushwick,34306160,Dan,Brooklyn,Williamsburg,40.70306,-73.93629,Private room,60,4,87,2019-06-27,1.75,1,96
6559615,Brooklyn Zen Gem Spacious Bedroom,31675601,Sophie,Brooklyn,Bay Ridge,40.62487,-74.02949,Private room,70,30,54,2019-06-30,1.17,4,288
6559985,big bright Bushwick loft 2 blocks from Jefferson L,3531344,Eleanor & Greg,Brooklyn,Bushwick,40.70755,-73.92277,Entire home/apt,150,3,16,2018-09-02,0.33,1,0
6560459,"Chill, Sunny Room Bed-Stuy Bushwick",34313950,Bee,Brooklyn,Bedford-Stuyvesant,40.68584,-73.92294,Private room,48,1,0,,,1,0
6561328,Artist Loft in Brooklyn,24860438,Stephanie,Brooklyn,Williamsburg,40.70313,-73.93566,Private room,42,8,1,2015-09-08,0.02,1,0
6567114,Funky Studio Apartment,34345802,Gloria,Brooklyn,Crown Heights,40.67569,-73.95563,Entire home/apt,150,5,15,2018-06-12,0.34,1,342
6569350,Bright Brooklyn Bed-Stuy Apartment,22261783,Gregory,Brooklyn,Bedford-Stuyvesant,40.68258,-73.93893,Entire home/apt,145,3,130,2019-07-06,2.63,2,105
6571039,WoodyAllen FilmSet-Like Digs (Apt),1808103,Maria,Brooklyn,Williamsburg,40.70723,-73.95515,Entire home/apt,90,2,85,2019-06-09,1.99,2,4
6571441,Brooklyn Brownstone Master Bedroom,31458100,Drew,Brooklyn,Bedford-Stuyvesant,40.68527,-73.95307,Private room,53,2,11,2016-04-11,0.23,1,0
6572344,WoodyAllen FilmSet-Like Digs (Room),1808103,Maria,Brooklyn,Williamsburg,40.70664,-73.95399,Private room,49,3,13,2017-07-24,0.26,2,181
6572570,Charming Private Entrance — 30 Min to Manhattan!,16139880,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.677,-73.91677,Private room,78,3,108,2019-05-30,2.17,6,158
6574353,Tranquil Garden Level Apartment,34386255,Nicholas,Brooklyn,Bedford-Stuyvesant,40.67922,-73.95383,Private room,85,1,0,,,1,0
6574595,Two Adjoined Rooms Williamsburg,909577,Jaclyn,Brooklyn,Williamsburg,40.71329,-73.96232,Private room,199,1,2,2018-01-04,0.06,3,346
6582467,Entire 1 Bedroom Apt,2566034,Megan,Brooklyn,Park Slope,40.67326,-73.98077,Entire home/apt,145,7,1,2015-07-01,0.02,1,8
6588947,Sunny Prospect Park 2 Bedroom,19233353,Kallie,Brooklyn,Prospect-Lefferts Gardens,40.65599,-73.95746,Private room,60,3,0,,,2,0
6589412,Beautiful Park Slope Brownstone,34748949,Julienne,Brooklyn,Park Slope,40.67533,-73.9793,Entire home/apt,350,7,0,,,1,0
6590549,Luxury 1bdrm w/ private terrace,6495511,Kari,Brooklyn,Williamsburg,40.71214,-73.95111,Entire home/apt,175,3,5,2016-08-15,0.10,1,0
6594861,Park Slope Brownstone Duplex (unfurnished),34501360,Eric,Brooklyn,Park Slope,40.6746,-73.97901,Entire home/apt,275,30,12,2017-09-03,0.25,1,70
6598376,Spacious Room in Adorable Apartment,8838164,Mia,Brooklyn,Bedford-Stuyvesant,40.69224,-73.95865,Private room,45,14,0,,,1,0
6598624,"Private Bed, Bath & Patio in prime Williamsburg !",17382149,Rosie,Brooklyn,Williamsburg,40.71684,-73.95907,Private room,110,1,48,2018-12-27,2.17,1,0
6601120,Entire place in Williamsburg. Rustic Den.,34534668,Gohe,Brooklyn,Williamsburg,40.71297,-73.96409,Entire home/apt,165,2,5,2018-04-29,0.27,1,0
6601194,Modern prime location in Williamsburg,7155363,Lauren,Brooklyn,Williamsburg,40.71198,-73.96114,Private room,80,2,12,2019-05-19,0.38,1,356
6601284,Gorgeous Garden Apartment in Park Slope,1021060,Marc,Brooklyn,South Slope,40.66564,-73.98465,Entire home/apt,145,3,133,2019-07-07,3.69,1,277
6601683,Sunny lrg 1 BR in Chilled Bushwick,5226684,Kate,Brooklyn,Bushwick,40.70338,-73.91374,Private room,45,1,2,2015-08-07,0.04,1,0
6603534,Private Small Grey Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.93473,Private room,30,1,107,2019-06-15,2.18,5,345
6607833,Amazing & Safe Brooklyn Location,570850,Yovel,Brooklyn,Midwood,40.61814,-73.97078,Entire home/apt,49,4,5,2019-07-04,0.20,1,179
6608246,Duplex Suite Sleeps 8,26415767,Christopher,Brooklyn,Sunset Park,40.6655,-73.99501,Entire home/apt,225,3,52,2019-06-25,1.12,1,297
6608666,Lively Rm w/Private Entrance & Bath,34546849,Amber,Brooklyn,Bedford-Stuyvesant,40.68736,-73.92827,Private room,70,2,131,2019-06-24,2.63,3,255
6609293,Spacious brownstone apt in Park Sl,26228337,Jon,Brooklyn,Park Slope,40.6801,-73.97918,Entire home/apt,120,7,20,2018-05-18,0.43,1,0
6610516,Bright and Sunny 2 Bedroom,5753744,Rindon,Brooklyn,Prospect-Lefferts Gardens,40.66058,-73.95825,Entire home/apt,130,4,2,2015-08-21,0.04,2,0
6611547,Private Park Slope Brooklyn Hideaway,34595916,Andrew,Brooklyn,South Slope,40.66934,-73.98793,Entire home/apt,95,5,161,2019-07-01,3.22,3,207
6611557,GC Bushwick First Floor 4 Bedroom,21823,Greg,Brooklyn,Bushwick,40.68781,-73.91421,Entire home/apt,300,3,18,2019-06-05,0.45,3,217
6611652,Garden Commons Bushwick 5 Bedroom,21823,Greg,Brooklyn,Bushwick,40.68779,-73.91407,Entire home/apt,375,3,46,2019-06-20,1.07,3,217
6611774,Bright Bedroom in Park Slope,3183567,Ale,Brooklyn,Park Slope,40.6777,-73.98106,Private room,75,2,0,,,1,0
6613106,Private Room/Single Bed,10014644,Myrta,Brooklyn,Park Slope,40.66775,-73.98151,Private room,60,3,18,2019-05-24,0.36,2,0
6613154,Duplex Bedroom w/Private Rooftop,33782884,Kate,Brooklyn,Gowanus,40.67711,-73.99577,Private room,158,2,3,2015-07-06,0.06,2,0
6619589,PRIVATE MODERN ENTIRE APT FOR YOU,4265630,Nowme And Ra,Brooklyn,Flatbush,40.64683,-73.95429,Entire home/apt,110,3,58,2019-06-24,1.18,2,205
6619984,Charming Home in Brooklyn Townhouse,263882,Eva Maria,Brooklyn,Bedford-Stuyvesant,40.68023,-73.91047,Entire home/apt,189,2,92,2019-06-30,1.95,2,239
6620407,Cozy one bedroom in bushwick!,31880074,Rachel,Brooklyn,Bedford-Stuyvesant,40.69666,-73.93548,Entire home/apt,98,10,7,2016-01-06,0.14,1,0
6622389,Bright and Spacious in Trendy Area,5025809,Sarah,Brooklyn,Crown Heights,40.6737,-73.95913,Entire home/apt,100,1,1,2015-07-06,0.02,1,0
6625406,1 Bedroom in Williamsburg!,23527094,Ginevra,Brooklyn,Williamsburg,40.71187,-73.96342,Private room,85,1,11,2019-01-23,0.33,1,154
6627016,Spacious 1BR in Prime Williamsburg,263614,Justin,Brooklyn,Williamsburg,40.71932,-73.95446,Entire home/apt,250,3,1,2015-06-25,0.02,1,0
6627254,Private room - Perfect location!,10899109,Dave & Nat,Brooklyn,South Slope,40.66526,-73.98449,Private room,100,2,1,2015-06-26,0.02,1,0
6627752,"Cosy Apt. in Brooklyn, near subway",25599307,Julia,Brooklyn,Flatbush,40.63915,-73.95451,Entire home/apt,90,6,33,2017-05-31,0.69,1,0
6627931,Spacious 2 Bedroom + Backyard in Fort Greene BK,33722691,Danny And June,Brooklyn,Clinton Hill,40.69374,-73.96727,Entire home/apt,150,4,2,2019-04-24,0.06,2,22
6628117,Cozy room in heart of Williamsburg,24839107,Brittany,Brooklyn,Williamsburg,40.71681,-73.96141,Private room,80,1,7,2015-11-02,0.14,1,0
6628493,Large Williamsburg (Brooklyn) Room,20587549,Nick,Brooklyn,Williamsburg,40.70784,-73.94698,Private room,90,2,15,2019-06-30,0.41,1,188
6631351,Beautiful Brooklyn brownstone with lots of light,34712280,Helen,Brooklyn,Bedford-Stuyvesant,40.68606,-73.95832,Entire home/apt,91,2,16,2019-07-07,1.70,1,10
6636968,1 BR and a sleeper sofa,34738375,Robert,Brooklyn,Prospect-Lefferts Gardens,40.66205,-73.96301,Entire home/apt,150,5,12,2018-01-04,0.34,1,0
6636993,Room available in Williamsburg,20123174,Brian,Brooklyn,Williamsburg,40.71178,-73.94617,Private room,90,1,0,,,1,0
6638377,Lightfilled studio in Brooklyn,31889552,Chris,Brooklyn,Fort Greene,40.68711,-73.9747,Entire home/apt,95,3,1,2015-07-27,0.02,1,0
6638539,Spacious family House in Old Neighborhood,562114,Sveva,Brooklyn,Bay Ridge,40.63314,-74.02896,Entire home/apt,295,5,4,2019-04-27,0.13,1,19
6644449,Sunny 1BR Private Room in Williamsburg,15537676,Alex,Brooklyn,Williamsburg,40.71082,-73.94276,Private room,80,10,1,2015-10-11,0.02,1,0
6645263,Brooklyn at its finest,351650,Nick,Brooklyn,Williamsburg,40.71084,-73.96557,Entire home/apt,175,3,2,2016-07-06,0.05,1,0
6646009,Loft Space in South Williamsburg!,4580943,Brian,Brooklyn,Williamsburg,40.70569,-73.95329,Private room,50,1,1,2015-06-12,0.02,1,0
6646365,Lovely Brooklyn Room With Balcony,23582893,Laramie,Brooklyn,Bushwick,40.69038,-73.91462,Private room,52,18,24,2019-05-08,0.49,8,76
6650704,"Beautiful, Comfortable Park Slope Home",18081869,Francesca,Brooklyn,South Slope,40.66561,-73.98843,Entire home/apt,173,3,1,2015-07-27,0.02,1,0
6651156,Brooklyn Heights Dream Apt w/ Private Deck & Views,34813492,Susan,Brooklyn,Boerum Hill,40.68932,-73.99082,Entire home/apt,169,2,49,2019-06-26,1.00,1,4
6652170,Bunk Bed room share in Bklyn near Brooklyn College,17927814,Malisa,Brooklyn,Flatlands,40.62787,-73.94276,Shared room,27,5,0,,,1,0
6652755,The Art Loft! Spacious and Bright!,16718896,Kim,Brooklyn,Bedford-Stuyvesant,40.6924,-73.96029,Entire home/apt,145,5,25,2018-01-02,0.51,1,0
6654081,4-BR Townhouse on Quiet Brooklyn Block,2979971,Anna,Brooklyn,Prospect-Lefferts Gardens,40.66016,-73.95382,Entire home/apt,205,3,1,2019-01-06,0.16,1,0
6654304,"Charming, Cozy & spacious  bedroom in Brooklyn",34828488,Pauline,Brooklyn,Canarsie,40.64372,-73.90361,Private room,88,2,12,2019-06-28,0.26,1,180
6654323,Sunny Deck and Private Garden,16437254,Benjamin,Brooklyn,Fort Greene,40.6882,-73.97719,Entire home/apt,179,30,0,,,21,0
6654984,Beautiful apartment in trendy Brooklyn,5417600,Elvira,Brooklyn,Park Slope,40.67376,-73.98397,Entire home/apt,200,365,4,2018-06-16,0.14,1,173
6655786,"Sunny, modern 1 bedroom condo",7088466,Carly,Brooklyn,Prospect Heights,40.67904,-73.967,Entire home/apt,165,2,13,2016-07-04,0.27,1,0
6656441,Beautiful Room in Clinton Hill,1418498,Meryl,Brooklyn,Clinton Hill,40.68402,-73.96637,Private room,89,4,0,,,1,0
6657454,Spacious & sunny in Clinton Hill :),6913285,Marc,Brooklyn,Bedford-Stuyvesant,40.69154,-73.95544,Entire home/apt,95,5,4,2016-06-03,0.08,1,0
6658870,"Modern, Cute Room in The Heart of Williamsburg",30858029,Becca,Brooklyn,Williamsburg,40.71018,-73.94988,Private room,99,1,0,,,1,0
6659165,Room available in BUSHWICK!,12720552,Julie,Brooklyn,Bushwick,40.70168,-73.92845,Private room,70,1,20,2019-05-27,0.42,5,332
6659371,Cute Mid-Century Bushwick sleeps 3!,192349,Peter,Brooklyn,Bushwick,40.70323,-73.92836,Entire home/apt,99,1,3,2015-09-09,0.06,1,0
6660046,Bespoke Williamsburg Row House,1761447,Marc,Brooklyn,Williamsburg,40.7123,-73.95401,Entire home/apt,177,3,78,2019-06-03,1.68,2,177
6660518,NY Queens Penthouse Share = 1BR aka Brooklyn Room,34861728,Iris,Queens,Kew Gardens,40.70945,-73.83132,Private room,59,9,12,2019-05-31,0.26,4,318
6660816,Light Filled Apartment on Tree-Lined Street,1546620,Alison,Brooklyn,Bedford-Stuyvesant,40.68657,-73.94072,Entire home/apt,100,3,1,2016-10-06,0.03,1,0
6662422,"Modern Park Slope Family 2 BR, 2 BA",34873920,Joedan,Brooklyn,Park Slope,40.68018,-73.97557,Entire home/apt,250,6,0,,,1,0
6662511,Beautiful and sunny,6984488,Jessica,Brooklyn,Prospect Heights,40.67679,-73.96502,Entire home/apt,175,4,34,2019-06-30,0.79,2,286
6669443,Bedroom with Empire St Bldg View!,8816218,Alexa,Brooklyn,Williamsburg,40.71162,-73.94551,Private room,125,1,0,,,1,0
6670191,"Size, Splendor & High Ceilings",16437254,Benjamin,Brooklyn,Bedford-Stuyvesant,40.68356,-73.95851,Entire home/apt,179,30,0,,,21,274
6672812,Cozy room in light-filled apartment,1549512,Ilene,Brooklyn,Clinton Hill,40.68385,-73.96748,Private room,68,7,0,,,2,0
6673638,A clean private room in Brooklyn,19600872,Pianpian Carolyn,Brooklyn,Gravesend,40.6046,-73.97772,Private room,69,1,0,,,1,0
6676250,Comfortable bed in a great room!,12720552,Julie,Brooklyn,Bushwick,40.70161,-73.92919,Shared room,50,1,9,2019-05-05,0.19,5,365
6676383,2 Bedroom apartment in Brooklyn,34943122,Hadrien,Brooklyn,Bedford-Stuyvesant,40.68566,-73.95808,Entire home/apt,175,1,5,2017-12-29,0.10,2,0
6677647,Large private room / Williamsberg,34950721,Samuel,Brooklyn,Williamsburg,40.70621,-73.94903,Private room,100,1,1,2015-06-15,0.02,2,0
6678082,Newly renovated amazing 2 bedrooms,34371968,Alexandre,Brooklyn,Bedford-Stuyvesant,40.68207,-73.93279,Entire home/apt,150,4,70,2019-06-26,1.54,1,293
6684189,PRETTY CLINTON HILL BROWNSTONE!,4028339,Nadine,Brooklyn,Clinton Hill,40.68542,-73.96103,Entire home/apt,600,4,28,2019-06-23,0.58,1,295
6684697,"Modern Williamsburg apt w/Gym, Roof",315082,Nicholas,Brooklyn,Williamsburg,40.70877,-73.94889,Entire home/apt,125,3,20,2017-05-07,0.40,1,0
6685873,Sunny & Quiet Luxury NYC Oasis,1030526,Elizabeth,Brooklyn,Fort Greene,40.69023,-73.98086,Entire home/apt,95,2,0,,,1,0
6686332,Modern/Sunny Apt Close to Train!,30340506,Alyson,Brooklyn,Bushwick,40.69207,-73.92312,Entire home/apt,190,1,0,,,1,0
6688119,Cozy Apartement,35005938,Carole,Brooklyn,South Slope,40.66136,-73.98437,Entire home/apt,199,1,1,2015-06-06,0.02,1,0
6688617,"Quiet, Spacious, Safe Studio in BK",35008385,Abe,Brooklyn,Williamsburg,40.71366,-73.94021,Entire home/apt,49,7,1,2015-06-09,0.02,1,0
6690696,Sunny Prewar 2BR/2BA in Fort Greene,3131306,Alissa,Brooklyn,Clinton Hill,40.68623,-73.96755,Entire home/apt,220,30,1,2015-08-09,0.02,1,0
6691625,Elegant private room in beautiful apartment,2135117,Susan,Brooklyn,Windsor Terrace,40.65766,-73.97927,Private room,52,2,53,2019-07-07,2.87,1,55
6691723,Bright Cozy Lux 1BR w/Balcony,35025150,Chris,Brooklyn,Williamsburg,40.72006,-73.95694,Entire home/apt,180,2,6,2019-01-02,0.14,1,0
6692633,"Stylish, family-friendly house, Prospect Heights",481921,Sean,Brooklyn,Prospect Heights,40.67604,-73.96875,Entire home/apt,440,4,23,2019-06-23,0.47,1,7
6693052,Kid-friendly house with parking/back patio,398440,Marla,Brooklyn,Bedford-Stuyvesant,40.6913,-73.92934,Entire home/apt,200,3,4,2019-03-25,0.53,1,14
6693403,PERFECT FOR A SMALL GET AWAY.,10717539,Eddie,Brooklyn,Flatbush,40.63485,-73.96208,Entire home/apt,175,1,0,,,1,0
6699912,Good size room in large 3 bedroom,35070587,Tim,Brooklyn,Sunset Park,40.65972,-73.9937,Private room,75,7,0,,,1,0
6700860,"Family Friendly, Brooklyn, NYC 2br",35075473,Amanda,Brooklyn,Carroll Gardens,40.67885,-74.00027,Entire home/apt,150,5,5,2016-08-28,0.10,1,0
6703106,"Cozy 1BR in Williamsburg, Brooklyn",34841020,Tara,Brooklyn,Williamsburg,40.71056,-73.94906,Private room,110,1,1,2015-06-18,0.02,1,0
6705558,Spacious Bright Room in Heart of Williamsburg NY,16462666,Ali,Brooklyn,Williamsburg,40.71506,-73.96182,Private room,103,2,1,2017-02-15,0.03,3,0
6706494,2 BR Apt w/ patio close to the L,2466294,Ian,Brooklyn,Bushwick,40.70264,-73.91702,Entire home/apt,160,2,3,2015-11-13,0.06,2,359
6709867,Large Private Room in prime BK,11039369,Mike,Brooklyn,Fort Greene,40.68881,-73.97391,Private room,55,1,1,2016-03-24,0.02,1,0
6711306,Brownstone in Heart Of Park Slope!,14946552,Nathan,Brooklyn,Park Slope,40.66866,-73.98214,Private room,100,14,0,,,1,0
6713521,Your Garden Oasis in Brooklyn!,1401919,Mike,Brooklyn,Bedford-Stuyvesant,40.68447,-73.9543,Entire home/apt,275,3,21,2018-11-24,0.44,1,5
6713821,Spacious Room w/ Queen Bed,12447185,Craig,Brooklyn,Crown Heights,40.67547,-73.95711,Private room,80,1,0,,,1,0
6716160,Park Slope Family Oasis w/ Patio,171653,Stefanie,Brooklyn,Park Slope,40.6669,-73.97827,Entire home/apt,250,2,1,2016-09-11,0.03,1,0
6716695,Private Entrance in Prime Burg,23082955,Pj,Brooklyn,Williamsburg,40.70873,-73.95219,Private room,65,1,107,2018-05-13,2.17,1,0
6717544,Relaxing Home for your NY Trip,35174506,Michelle,Brooklyn,Bensonhurst,40.61625,-73.9916,Private room,50,2,9,2019-06-23,1.41,1,81
6717607,Spacious Private Room/Bath in Bushwick!,4130512,Tanni,Brooklyn,Bushwick,40.69093,-73.91291,Private room,45,30,1,2016-11-25,0.03,1,0
6718257,"Home 4 Medical Professionals - The ""Clinomania""",26377263,Stat,Brooklyn,East Flatbush,40.66079,-73.9342,Private room,48,30,2,2018-09-22,0.06,43,249
